,DATE,PRISOMRÅDE,VOLUM_KWH
3853,2022-10-18,NO4,90521820.6
3854,2022-10-18,NO5,57471048.666
3855,2022-10-19,NO1,54474600.164000005
3856,2022-10-19,NO2,96892221.944
3857,2022-10-19,NO3,75115131.963
3858,2022-10-19,NO4,83888693.818
3859,2022-10-19,NO5,58339945.471
3860,2022-10-20,NO1,52416056.292
3861,2022-10-20,NO2,100527137.23
3862,2022-10-20,NO3,70807475.009
3863,2022-10-20,NO4,94855497.719
3864,2022-10-20,NO5,62708865.953
3865,2022-10-21,NO1,52118612.164
3866,2022-10-21,NO2,116023079.895
3867,2022-10-21,NO3,84380320.969
3868,2022-10-21,NO4,94207823.0
3869,2022-10-21,NO5,77087371.443
3870,2022-10-22,NO1,41990485.499
3871,2022-10-22,NO2,67105105.379
3872,2022-10-22,NO3,75989901.883
3873,2022-10-22,NO4,87797998.514
3874,2022-10-22,NO5,48085218.435
3875,2022-10-23,NO1,38061879.114
3876,2022-10-23,NO2,45570754.666
3877,2022-10-23,NO3,68485583.782
3878,2022-10-23,NO4,89976182.406
3879,2022-10-23,NO5,35026012.416
3880,2022-10-24,NO1,41808810.502
3881,2022-10-24,NO2,72249666.181
3882,2022-10-24,NO3,77368760.469
3883,2022-10-24,NO4,94103202.384
3884,2022-10-24,NO5,34068503.149
3885,2022-10-25,NO1,45384897.09
3886,2022-10-25,NO2,75091987.566
3887,2022-10-25,NO3,75891070.367
3888,2022-10-25,NO4,94120796.939
3889,2022-10-25,NO5,47002966.74
3890,2022-10-26,NO1,48156936.896
3891,2022-10-26,NO2,97613037.864
3892,2022-10-26,NO3,81920531.374
3893,2022-10-26,NO4,96130220.628
3894,2022-10-26,NO5,52256254.828
3895,2022-10-27,NO1,52627976.162
3896,2022-10-27,NO2,98695508.64
3897,2022-10-27,NO3,76245041.991
3898,2022-10-27,NO4,94660987.84
3899,2022-10-27,NO5,61916891.528
3900,2022-10-28,NO1,49845053.356
3901,2022-10-28,NO2,91445482.083
3902,2022-10-28,NO3,76550060.072
3903,2022-10-28,NO4,93675998.927
3904,2022-10-28,NO5,60241404.356
3905,2022-10-29,NO1,51339798.207
3906,2022-10-29,NO2,64585191.028
3907,2022-10-29,NO3,68744876.442
3908,2022-10-29,NO4,67968908.901
3909,2022-10-29,NO5,71483515.034
3910,2022-10-30,NO1,51302396.347
3911,2022-10-30,NO2,84827015.42
3912,2022-10-30,NO3,68353315.289
3913,2022-10-30,NO4,87414994.293
3914,2022-10-30,NO5,83642725.036
3915,2022-10-31,NO1,54408816.113
3916,2022-10-31,NO2,109052727.94
3917,2022-10-31,NO3,68285282.485
3918,2022-10-31,NO4,89062096.957
3919,2022-10-31,NO5,85741220.547
3920,2022-11-01,NO1,47344214.734
3921,2022-11-01,NO2,90265059.662
3922,2022-11-01,NO3,75897712.301
3923,2022-11-01,NO4,92728232.088
3924,2022-11-01,NO5,50603670.583
3925,2022-11-02,NO1,53358798.167
3926,2022-11-02,NO2,85148325.462
3927,2022-11-02,NO3,67088009.562
3928,2022-11-02,NO4,89530949.66600001
3929,2022-11-02,NO5,62168459.465
3930,2022-11-03,NO1,61993993.747
3931,2022-11-03,NO2,117907629.036
3932,2022-11-03,NO3,69926469.843
3933,2022-11-03,NO4,93719572.21700001
3934,2022-11-03,NO5,66929854.121
3935,2022-11-04,NO1,64133466.912
3936,2022-11-04,NO2,143165183.369
3937,2022-11-04,NO3,72403828.434
3938,2022-11-04,NO4,86843600.914
3939,2022-11-04,NO5,75049096.61400001
3940,2022-11-05,NO1,68843570.5
3941,2022-11-05,NO2,143066784.083
3942,2022-11-05,NO3,67290927.186
3943,2022-11-05,NO4,86592533.17300001
3944,2022-11-05,NO5,77001986.608
3945,2022-11-06,NO1,68768602.039
3946,2022-11-06,NO2,127034674.45
3947,2022-11-06,NO3,61610050.891
3948,2022-11-06,NO4,90618758.024
3949,2022-11-06,NO5,64592104.293
3950,2022-11-07,NO1,68767029.595
3951,2022-11-07,NO2,135067469.79
3952,2022-11-07,NO3,74828532.804
3953,2022-11-07,NO4,89246380.729
3954,2022-11-07,NO5,67624053.668
3955,2022-11-08,NO1,69945136.596
3956,2022-11-08,NO2,148561169.159
3957,2022-11-08,NO3,81153121.805
3958,2022-11-08,NO4,94620206.324
3959,2022-11-08,NO5,71244751.624
3960,2022-11-09,NO1,71133829.793
3961,2022-11-09,NO2,154724655.632
3962,2022-11-09,NO3,76938577.498
3963,2022-11-09,NO4,98064863.239
3964,2022-11-09,NO5,82729012.797
3965,2022-11-10,NO1,72755829.426
3966,2022-11-10,NO2,153623073.22
3967,2022-11-10,NO3,73645825.74
3968,2022-11-10,NO4,75341576.05499999
3969,2022-11-10,NO5,88333456.994
3970,2022-11-11,NO1,64680361.18
3971,2022-11-11,NO2,149950738.472
3972,2022-11-11,NO3,59693553.067
3973,2022-11-11,NO4,44780490.27
3974,2022-11-11,NO5,82259352.109
3975,2022-11-12,NO1,63317521.801
3976,2022-11-12,NO2,152479285.39
3977,2022-11-12,NO3,69785713.144
3978,2022-11-12,NO4,46190652.491
3979,2022-11-12,NO5,102675167.687
3980,2022-11-13,NO1,67686405.414
3981,2022-11-13,NO2,158622151.975
3982,2022-11-13,NO3,71409420.268
3983,2022-11-13,NO4,90860844.4
3984,2022-11-13,NO5,107544914.508
3985,2022-11-14,NO1,64999144.107
3986,2022-11-14,NO2,158160109.351
3987,2022-11-14,NO3,78847599.346
3988,2022-11-14,NO4,94680336.745
3989,2022-11-14,NO5,101991235.297
3990,2022-11-15,NO1,68100286.186
3991,2022-11-15,NO2,149063255.614
3992,2022-11-15,NO3,89048654.76
3993,2022-11-15,NO4,89973783.393
3994,2022-11-15,NO5,95905267.527
3995,2022-11-16,NO1,60246647.706
3996,2022-11-16,NO2,123359183.098
3997,2022-11-16,NO3,89755213.1
3998,2022-11-16,NO4,99236975.153
3999,2022-11-16,NO5,94780922.261
4000,2022-11-17,NO1,65315072.028
4001,2022-11-17,NO2,124332780.792
4002,2022-11-17,NO3,93670647.22
4003,2022-11-17,NO4,97664916.045
4004,2022-11-17,NO5,91280467.485
4005,2022-11-18,NO1,66758882.55
4006,2022-11-18,NO2,150116901.87
4007,2022-11-18,NO3,97577517.564
4008,2022-11-18,NO4,99787475.555
4009,2022-11-18,NO5,89519679.025
4010,2022-11-19,NO1,67972309.47
4011,2022-11-19,NO2,174192838.01
4012,2022-11-19,NO3,97386066.062
4013,2022-11-19,NO4,98916889.965
4014,2022-11-19,NO5,104347403.737
4015,2022-11-20,NO1,67255502.241
4016,2022-11-20,NO2,164896957.68
4017,2022-11-20,NO3,94200116.074
4018,2022-11-20,NO4,98386824.557
4019,2022-11-20,NO5,98587743.042
4020,2022-11-21,NO1,69249110.943
4021,2022-11-21,NO2,175506886.647
4022,2022-11-21,NO3,105963141.701
4023,2022-11-21,NO4,100282610.216
4024,2022-11-21,NO5,98112366.43
4025,2022-11-22,NO1,63681219.155999996
4026,2022-11-22,NO2,175816777.503
4027,2022-11-22,NO3,107373455.335
4028,2022-11-22,NO4,108589552.964
4029,2022-11-22,NO5,94286333.868
4030,2022-11-23,NO1,62303126.61
4031,2022-11-23,NO2,161659047.314
4032,2022-11-23,NO3,101785149.723
4033,2022-11-23,NO4,109319208.418
4034,2022-11-23,NO5,88907901.739
4035,2022-11-24,NO1,57989526.025
4036,2022-11-24,NO2,165837545.889
4037,2022-11-24,NO3,101343598.653
4038,2022-11-24,NO4,110660937.955
4039,2022-11-24,NO5,92712013.654
4040,2022-11-25,NO1,58592003.392
4041,2022-11-25,NO2,169777757.859
4042,2022-11-25,NO3,93479262.276
4043,2022-11-25,NO4,108512616.55499999
4044,2022-11-25,NO5,100394396.87
4045,2022-11-26,NO1,56641496.923999995
4046,2022-11-26,NO2,154553368.113
4047,2022-11-26,NO3,88185182.773
4048,2022-11-26,NO4,106911111.132
4049,2022-11-26,NO5,89886225.801
4050,2022-11-27,NO1,52284702.964
4051,2022-11-27,NO2,143461323.468
4052,2022-11-27,NO3,86199074.644
4053,2022-11-27,NO4,107016156.821
4054,2022-11-27,NO5,63484671.825
4055,2022-11-28,NO1,55320709.303
4056,2022-11-28,NO2,168577216.146
4057,2022-11-28,NO3,91372005.941
4058,2022-11-28,NO4,105978809.909
4059,2022-11-28,NO5,83572226.505
4060,2022-11-29,NO1,60927011.850999996
4061,2022-11-29,NO2,198761154.656
4062,2022-11-29,NO3,89093620.161
4063,2022-11-29,NO4,103996311.941
4064,2022-11-29,NO5,104622323.51
4065,2022-11-30,NO1,62278372.497
4066,2022-11-30,NO2,181884318.579
4067,2022-11-30,NO3,81507042.586
4068,2022-11-30,NO4,104639115.457
4069,2022-11-30,NO5,111240947.921
4070,2022-12-01,NO1,62847238.528000005
4071,2022-12-01,NO2,178675279.14
4072,2022-12-01,NO3,86251518.725
4073,2022-12-01,NO4,103161501.684
4074,2022-12-01,NO5,121481569.87
4075,2022-12-02,NO1,62207983.627
4076,2022-12-02,NO2,184902441.886
4077,2022-12-02,NO3,93016622.70199999
4078,2022-12-02,NO4,104884638.775
4079,2022-12-02,NO5,116403557.661
4080,2022-12-03,NO1,56117869.998
4081,2022-12-03,NO2,169621932.996
4082,2022-12-03,NO3,79182390.789
4083,2022-12-03,NO4,104878247.66
4084,2022-12-03,NO5,102722963.15
4085,2022-12-04,NO1,54729579.585
4086,2022-12-04,NO2,163077570.909
4087,2022-12-04,NO3,74125721.878
4088,2022-12-04,NO4,103673210.871
4089,2022-12-04,NO5,97504909.568
4090,2022-12-05,NO1,56107910.198
4091,2022-12-05,NO2,179101343.185
4092,2022-12-05,NO3,84006230.438
4093,2022-12-05,NO4,93926421.824
4094,2022-12-05,NO5,109033407.467
4095,2022-12-06,NO1,63218293.177
4096,2022-12-06,NO2,197820003.68600002
4097,2022-12-06,NO3,85504234.239
4098,2022-12-06,NO4,105646631.639
4099,2022-12-06,NO5,128217214.384
4100,2022-12-07,NO1,59193807.154
4101,2022-12-07,NO2,179298295.788
4102,2022-12-07,NO3,93289781.788
4103,2022-12-07,NO4,108344024.976
4104,2022-12-07,NO5,113866189.008
4105,2022-12-08,NO1,60480075.431
4106,2022-12-08,NO2,187198712.429
4107,2022-12-08,NO3,91040028.125
4108,2022-12-08,NO4,110570245.898
4109,2022-12-08,NO5,118549603.329
4110,2022-12-09,NO1,64694606.63
4111,2022-12-09,NO2,211286772.564
4112,2022-12-09,NO3,90924402.17300001
4113,2022-12-09,NO4,109166514.528
4114,2022-12-09,NO5,124833798.611
4115,2022-12-10,NO1,59703924.272
4116,2022-12-10,NO2,181792712.381
4117,2022-12-10,NO3,79013028.418
4118,2022-12-10,NO4,112745625.34200001
4119,2022-12-10,NO5,115948568.693
4120,2022-12-11,NO1,58852156.037
4121,2022-12-11,NO2,194106406.465
4122,2022-12-11,NO3,91473292.929
4123,2022-12-11,NO4,110903394.266
4124,2022-12-11,NO5,109543661.616
4125,2022-12-12,NO1,63418985.913
4126,2022-12-12,NO2,213935641.94300002
4127,2022-12-12,NO3,89229462.953
4128,2022-12-12,NO4,108743098.253
4129,2022-12-12,NO5,121290907.3
4130,2022-12-13,NO1,59490933.482999995
4131,2022-12-13,NO2,207553916.095
4132,2022-12-13,NO3,74553877.396
4133,2022-12-13,NO4,108504647.413
4134,2022-12-13,NO5,118905631.663
4135,2022-12-14,NO1,58596457.964
4136,2022-12-14,NO2,205525969.314
4137,2022-12-14,NO3,79170169.18
4138,2022-12-14,NO4,108793264.917
4139,2022-12-14,NO5,130320862.153
4140,2022-12-15,NO1,61145025.224
4141,2022-12-15,NO2,205192722.195
4142,2022-12-15,NO3,77818615.039
4143,2022-12-15,NO4,109697927.855
4144,2022-12-15,NO5,141377374.952
4145,2022-12-16,NO1,59629219.958
4146,2022-12-16,NO2,215490593.866
4147,2022-12-16,NO3,67867484.684
4148,2022-12-16,NO4,106923031.325
4149,2022-12-16,NO5,141532140.384
4150,2022-12-17,NO1,50622574.805
4151,2022-12-17,NO2,191429445.448
4152,2022-12-17,NO3,74938085.012
4153,2022-12-17,NO4,100569960.172
4154,2022-12-17,NO5,105837654.521
4155,2022-12-18,NO1,50046919.257
4156,2022-12-18,NO2,133743511.621
4157,2022-12-18,NO3,76452795.248
4158,2022-12-18,NO4,107309684.079
4159,2022-12-18,NO5,84583241.276
4160,2022-12-19,NO1,44946039.827
4161,2022-12-19,NO2,138366499.898
4162,2022-12-19,NO3,79723992.022
4163,2022-12-19,NO4,100943010.663
4164,2022-12-19,NO5,78521422.42
4165,2022-12-20,NO1,44523535.501
4166,2022-12-20,NO2,119403685.456
4167,2022-12-20,NO3,80352372.451
4168,2022-12-20,NO4,108616914.492
4169,2022-12-20,NO5,79102159.127
4170,2022-12-21,NO1,49208384.67
4171,2022-12-21,NO2,153021398.568
4172,2022-12-21,NO3,78453868.626
4173,2022-12-21,NO4,106575116.349
4174,2022-12-21,NO5,83613000.67999999
4175,2022-12-22,NO1,47648959.958
4176,2022-12-22,NO2,146866479.809
4177,2022-12-22,NO3,61853663.926
4178,2022-12-22,NO4,103087186.007
4179,2022-12-22,NO5,83615458.777
4180,2022-12-23,NO1,46906390.332
4181,2022-12-23,NO2,149358947.7
4182,2022-12-23,NO3,63999625.877
4183,2022-12-23,NO4,88105659.349
4184,2022-12-23,NO5,85637630.802
4185,2022-12-24,NO1,41983596.758
4186,2022-12-24,NO2,106979447.648
4187,2022-12-24,NO3,70146125.113
4188,2022-12-24,NO4,88731652.893
4189,2022-12-24,NO5,61995425.732999995
4190,2022-12-25,NO1,42528887.769
4191,2022-12-25,NO2,92843468.635
4192,2022-12-25,NO3,81090724.933
4193,2022-12-25,NO4,90826537.446
4194,2022-12-25,NO5,42580374.78
4195,2022-12-26,NO1,41628134.859
4196,2022-12-26,NO2,79273889.408
4197,2022-12-26,NO3,61038267.271
4198,2022-12-26,NO4,82804514.06
4199,2022-12-26,NO5,43399383.584
4200,2022-12-27,NO1,43854281.634
4201,2022-12-27,NO2,106608816.589
4202,2022-12-27,NO3,80995797.851
4203,2022-12-27,NO4,92209226.2
4204,2022-12-27,NO5,49301738.29
4205,2022-12-28,NO1,43407623.787
4206,2022-12-28,NO2,99440687.774
4207,2022-12-28,NO3,75014158.781
4208,2022-12-28,NO4,98542044.724
4209,2022-12-28,NO5,46101158.001
4210,2022-12-29,NO1,46235373.834
4211,2022-12-29,NO2,80991940.539
4212,2022-12-29,NO3,63231883.439
4213,2022-12-29,NO4,78758292.178
4214,2022-12-29,NO5,40369604.638000004
4215,2022-12-30,NO1,44183227.451
4216,2022-12-30,NO2,82838069.405
4217,2022-12-30,NO3,63566896.513000004
4218,2022-12-30,NO4,75816502.639
4219,2022-12-30,NO5,37247619.226
4220,2022-12-31,NO1,43299499.427
4221,2022-12-31,NO2,79390808.25
4222,2022-12-31,NO3,56678046.156
4223,2022-12-31,NO4,55542202.371
4224,2022-12-31,NO5,41247072.512
4225,2023-01-01,NO1,39815248.864
4226,2023-01-01,NO2,73413917.25
4227,2023-01-01,NO3,56697275.105000004
4228,2023-01-01,NO4,65340536.351
4229,2023-01-01,NO5,47204935.483
4230,2023-01-02,NO1,44592147.236
4231,2023-01-02,NO2,132050544.53
4232,2023-01-02,NO3,69373720.538
4233,2023-01-02,NO4,100407485.232
4234,2023-01-02,NO5,81902974.303
4235,2023-01-03,NO1,48225619.826
4236,2023-01-03,NO2,152502545.627
4237,2023-01-03,NO3,69459195.545
4238,2023-01-03,NO4,96816512.49
4239,2023-01-03,NO5,98043908.174
4240,2023-01-04,NO1,48309410.486999996
4241,2023-01-04,NO2,117020783.25
4242,2023-01-04,NO3,92565611.135
4243,2023-01-04,NO4,103942400.253
4244,2023-01-04,NO5,52996536.998
4245,2023-01-05,NO1,49627288.966
4246,2023-01-05,NO2,151267156.993
4247,2023-01-05,NO3,92705297.40799999
4248,2023-01-05,NO4,105050224.689
4249,2023-01-05,NO5,93772242.567
4250,2023-01-06,NO1,49923986.365
4251,2023-01-06,NO2,139508663.106
4252,2023-01-06,NO3,87043930.035
4253,2023-01-06,NO4,104191785.278
4254,2023-01-06,NO5,84999967.723
4255,2023-01-07,NO1,43698043.837
4256,2023-01-07,NO2,97217603.88
4257,2023-01-07,NO3,77856485.654
4258,2023-01-07,NO4,100088782.478
4259,2023-01-07,NO5,50393111.823
4260,2023-01-08,NO1,44857081.3
4261,2023-01-08,NO2,104659782.427
4262,2023-01-08,NO3,75054575.19
4263,2023-01-08,NO4,89660419.436
4264,2023-01-08,NO5,50625486.887
4265,2023-01-09,NO1,51519068.912
4266,2023-01-09,NO2,160330245.167
4267,2023-01-09,NO3,85607457.526
4268,2023-01-09,NO4,97031727.421
4269,2023-01-09,NO5,95601196.506
4270,2023-01-10,NO1,51753638.367
4271,2023-01-10,NO2,147483353.958
4272,2023-01-10,NO3,78865650.109
4273,2023-01-10,NO4,98304868.257
4274,2023-01-10,NO5,83959606.67
4275,2023-01-11,NO1,49563191.034
4276,2023-01-11,NO2,120892488.42
4277,2023-01-11,NO3,68222387.742
4278,2023-01-11,NO4,80491073.64299999
4279,2023-01-11,NO5,59380561.736
4280,2023-01-12,NO1,48913988.355
4281,2023-01-12,NO2,104649760.801
4282,2023-01-12,NO3,60504230.362
4283,2023-01-12,NO4,79788833.285
4284,2023-01-12,NO5,58256506.298
4285,2023-01-13,NO1,44814197.408
4286,2023-01-13,NO2,92776147.802
4287,2023-01-13,NO3,58757174.259
4288,2023-01-13,NO4,94106606.3
4289,2023-01-13,NO5,48583561.212
4290,2023-01-14,NO1,43004835.755
4291,2023-01-14,NO2,86106542.228
4292,2023-01-14,NO3,58571154.371
4293,2023-01-14,NO4,95372923.328
4294,2023-01-14,NO5,33179914.71
4295,2023-01-15,NO1,42340102.92
4296,2023-01-15,NO2,82665383.203
4297,2023-01-15,NO3,58711449.672
4298,2023-01-15,NO4,74852339.515
4299,2023-01-15,NO5,37939994.02
4300,2023-01-16,NO1,52758189.074
4301,2023-01-16,NO2,154178954.208
4302,2023-01-16,NO3,62984703.564
4303,2023-01-16,NO4,97422183.137
4304,2023-01-16,NO5,90465139.057
4305,2023-01-17,NO1,54946978.611999996
4306,2023-01-17,NO2,153463355.381
4307,2023-01-17,NO3,75321242.081
4308,2023-01-17,NO4,92267793.47
4309,2023-01-17,NO5,101460505.036
4310,2023-01-18,NO1,54600345.025
4311,2023-01-18,NO2,162607180.82299998
4312,2023-01-18,NO3,67237259.541
4313,2023-01-18,NO4,97897095.808
4314,2023-01-18,NO5,110810805.778
4315,2023-01-19,NO1,56306612.116
4316,2023-01-19,NO2,193827013.47100002
4317,2023-01-19,NO3,83601856.992
4318,2023-01-19,NO4,101171859.398
4319,2023-01-19,NO5,118768210.075
4320,2023-01-20,NO1,59230884.915
4321,2023-01-20,NO2,207338532.393
4322,2023-01-20,NO3,69728899.06300001
4323,2023-01-20,NO4,96976759.809
4324,2023-01-20,NO5,139925992.699
4325,2023-01-21,NO1,59336503.185
4326,2023-01-21,NO2,198149526.72800002
4327,2023-01-21,NO3,72650256.654
4328,2023-01-21,NO4,97686215.832
4329,2023-01-21,NO5,129113398.213
4330,2023-01-22,NO1,59147948.410000004
4331,2023-01-22,NO2,211211590.875
4332,2023-01-22,NO3,62451655.975999996
4333,2023-01-22,NO4,88736263.361
4334,2023-01-22,NO5,131526369.184
4335,2023-01-23,NO1,61224664.332
4336,2023-01-23,NO2,227645578.708
4337,2023-01-23,NO3,72570549.11
4338,2023-01-23,NO4,84710021.568
4339,2023-01-23,NO5,133437144.665
4340,2023-01-24,NO1,61983378.642
4341,2023-01-24,NO2,204323685.913
4342,2023-01-24,NO3,68697688.95
4343,2023-01-24,NO4,81369443.72
4344,2023-01-24,NO5,123054907.6
4345,2023-01-25,NO1,61395982.306
4346,2023-01-25,NO2,195720646.746
4347,2023-01-25,NO3,75242581.175
4348,2023-01-25,NO4,72874249.404
4349,2023-01-25,NO5,124268919.434
4350,2023-01-26,NO1,60536582.298
4351,2023-01-26,NO2,199359115.48
4352,2023-01-26,NO3,61289734.093
4353,2023-01-26,NO4,90605687.187
4354,2023-01-26,NO5,127013612.939
4355,2023-01-27,NO1,62418634.733
4356,2023-01-27,NO2,203516883.517
4357,2023-01-27,NO3,79194361.662
4358,2023-01-27,NO4,83424056.856
4359,2023-01-27,NO5,136336313.359
4360,2023-01-28,NO1,58721595.152
4361,2023-01-28,NO2,185062335.794
4362,2023-01-28,NO3,76269372.393
4363,2023-01-28,NO4,82204703.15799999
4364,2023-01-28,NO5,122831355.527
4365,2023-01-29,NO1,51575503.526
4366,2023-01-29,NO2,147244023.801
4367,2023-01-29,NO3,73375816.818
4368,2023-01-29,NO4,72587999.211
4369,2023-01-29,NO5,70105792.679
4370,2023-01-30,NO1,50367315.013000004
4371,2023-01-30,NO2,129491104.655
4372,2023-01-30,NO3,83055982.517
4373,2023-01-30,NO4,67898182.869
4374,2023-01-30,NO5,72755824.931
4375,2023-01-31,NO1,48568271.889
4376,2023-01-31,NO2,152174876.092
4377,2023-01-31,NO3,77117224.948
4378,2023-01-31,NO4,93917100.107
4379,2023-01-31,NO5,99189923.839
4380,2023-02-01,NO1,48035153.699
4381,2023-02-01,NO2,143728121.019
4382,2023-02-01,NO3,71946797.659
4383,2023-02-01,NO4,100996403.241
4384,2023-02-01,NO5,85172535.381
4385,2023-02-02,NO1,53767727.33
4386,2023-02-02,NO2,192062095.719
4387,2023-02-02,NO3,77493785.684
4388,2023-02-02,NO4,103524703.624
4389,2023-02-02,NO5,118780178.972
4390,2023-02-03,NO1,50453554.542
4391,2023-02-03,NO2,147256469.385
4392,2023-02-03,NO3,84925610.887
4393,2023-02-03,NO4,105814143.049
4394,2023-02-03,NO5,91759547.744
4395,2023-02-04,NO1,54964882.909
4396,2023-02-04,NO2,213458538.402
4397,2023-02-04,NO3,77454770.676
4398,2023-02-04,NO4,96731721.112
4399,2023-02-04,NO5,137005367.989
4400,2023-02-05,NO1,50999071.788
4401,2023-02-05,NO2,160400756.894
4402,2023-02-05,NO3,64696277.869
4403,2023-02-05,NO4,89902661.718
4404,2023-02-05,NO5,117565926.992
4405,2023-02-06,NO1,58593768.597
4406,2023-02-06,NO2,203578158.562
4407,2023-02-06,NO3,68092185.852
4408,2023-02-06,NO4,88289025.12
4409,2023-02-06,NO5,139840917.546
4410,2023-02-07,NO1,58250606.516
4411,2023-02-07,NO2,193612112.768
4412,2023-02-07,NO3,62161499.488
4413,2023-02-07,NO4,89730340.792
4414,2023-02-07,NO5,139466207.705
4415,2023-02-08,NO1,59754096.555
4416,2023-02-08,NO2,171745919.375
4417,2023-02-08,NO3,67726553.79
4418,2023-02-08,NO4,86818500.942
4419,2023-02-08,NO5,122516374.476
4420,2023-02-09,NO1,52771309.4
4421,2023-02-09,NO2,145490182.133
4422,2023-02-09,NO3,70908648.028
4423,2023-02-09,NO4,81388307.425
4424,2023-02-09,NO5,93975114.661
4425,2023-02-10,NO1,52153721.295
4426,2023-02-10,NO2,149167522.24899998
4427,2023-02-10,NO3,65071111.138
4428,2023-02-10,NO4,95406069.891
4429,2023-02-10,NO5,96416278.698
4430,2023-02-11,NO1,45830633.179
4431,2023-02-11,NO2,136073040.182
4432,2023-02-11,NO3,58239703.396
4433,2023-02-11,NO4,94437982.566
4434,2023-02-11,NO5,89846435.795
4435,2023-02-12,NO1,53049107.043
4436,2023-02-12,NO2,159065586.038
4437,2023-02-12,NO3,77537148.537
4438,2023-02-12,NO4,90051178.318
4439,2023-02-12,NO5,126399188.844
4440,2023-02-13,NO1,53164221.286
4441,2023-02-13,NO2,176817009.876
4442,2023-02-13,NO3,79332181.256
4443,2023-02-13,NO4,82421781.456
4444,2023-02-13,NO5,115480833.065
4445,2023-02-14,NO1,57782531.181
4446,2023-02-14,NO2,193359379.97
4447,2023-02-14,NO3,75792760.887
4448,2023-02-14,NO4,98236206.483
4449,2023-02-14,NO5,133686326.828
4450,2023-02-15,NO1,57635771.237
4451,2023-02-15,NO2,184767693.064
4452,2023-02-15,NO3,82748925.688
4453,2023-02-15,NO4,98764026.11
4454,2023-02-15,NO5,131880300.9
4455,2023-02-16,NO1,55662634.132
4456,2023-02-16,NO2,178747257.687
4457,2023-02-16,NO3,82387174.993
4458,2023-02-16,NO4,99123577.63
4459,2023-02-16,NO5,126527536.582
4460,2023-02-17,NO1,42603615.271
4461,2023-02-17,NO2,128105642.157
4462,2023-02-17,NO3,67479607.237
4463,2023-02-17,NO4,98562277.14
4464,2023-02-17,NO5,62267087.971
4465,2023-02-18,NO1,47630682.935
4466,2023-02-18,NO2,135329227.71
4467,2023-02-18,NO3,69385263.439
