,DATE,PRISOMRÅDE,VOLUM_KWH,ANTALL_MÅLEPUNKT
1875,2022-01-10,NO1,124090057.688,31166367.0
1876,2022-01-10,NO2,117014591.031,19231288.0
1877,2022-01-10,NO3,90127034.162,12591079.0
1878,2022-01-10,NO4,62635093.418,7990447.0
1879,2022-01-10,NO5,50624532.694,7892647.0
1880,2022-01-11,NO1,121313512.275,31168414.0
1881,2022-01-11,NO2,113900675.611,19231689.0
1882,2022-01-11,NO3,85293921.856,12591256.0
1883,2022-01-11,NO4,59763382.759,7990611.0
1884,2022-01-11,NO5,49419884.25,7893377.0
1885,2022-01-12,NO1,119202056.284,31169506.0
1886,2022-01-12,NO2,112371789.095,19232484.0
1887,2022-01-12,NO3,81585198.984,12591626.0
1888,2022-01-12,NO4,56643106.356,7990682.0
1889,2022-01-12,NO5,48094817.917,7893788.0
1890,2022-01-13,NO1,111743869.352,31170333.0
1891,2022-01-13,NO2,108978590.974,19233361.0
1892,2022-01-13,NO3,80937281.284,12591690.0
1893,2022-01-13,NO4,56730852.15,7990736.0
1894,2022-01-13,NO5,46620701.805,7894285.0
1895,2022-01-14,NO1,111940402.86,31171370.0
1896,2022-01-14,NO2,109779666.221,19234468.0
1897,2022-01-14,NO3,85368744.65,12592098.0
1898,2022-01-14,NO4,55567237.171,7990921.0
1899,2022-01-14,NO5,48981567.367,7895139.0
1900,2022-01-15,NO1,113022661.671,31171414.0
1901,2022-01-15,NO2,107482084.877,19234004.0
1902,2022-01-15,NO3,80980852.703,12591961.0
1903,2022-01-15,NO4,54594177.168,7990937.0
1904,2022-01-15,NO5,47446443.089,7895208.0
1905,2022-01-16,NO1,111784385.091,31171466.0
1906,2022-01-16,NO2,103835675.176,19233944.0
1907,2022-01-16,NO3,78049184.888,12591992.0
1908,2022-01-16,NO4,53708946.797,7990782.0
1909,2022-01-16,NO5,46388367.711,7895209.0
1910,2022-01-17,NO1,121493872.957,31173782.0
1911,2022-01-17,NO2,112532755.273,19234710.0
1912,2022-01-17,NO3,85672590.775,12592199.0
1913,2022-01-17,NO4,58654264.001,7990923.0
1914,2022-01-17,NO5,49253475.135,7895259.0
1915,2022-01-18,NO1,126192529.565,31175276.0
1916,2022-01-18,NO2,112718019.155,19235425.0
1917,2022-01-18,NO3,81227952.71,12592735.0
1918,2022-01-18,NO4,56455903.744,7990999.0
1919,2022-01-18,NO5,44974455.828999996,7895888.0
1920,2022-01-19,NO1,118425214.462,31176875.0
1921,2022-01-19,NO2,113275447.37,19236054.0
1922,2022-01-19,NO3,84901129.986,12592937.0
1923,2022-01-19,NO4,55958488.775,7991176.0
1924,2022-01-19,NO5,49165281.805,7896109.0
1925,2022-01-20,NO1,126617442.873,31177714.0
1926,2022-01-20,NO2,119424822.051,19237347.0
1927,2022-01-20,NO3,89534515.641,12593896.0
1928,2022-01-20,NO4,57706381.526,7991552.0
1929,2022-01-20,NO5,52355929.069,7896931.0
1930,2022-01-21,NO1,124345026.206,31178491.0
1931,2022-01-21,NO2,115147869.784,19238517.0
1932,2022-01-21,NO3,85647118.597,12594261.0
1933,2022-01-21,NO4,57864404.495,7991730.0
1934,2022-01-21,NO5,50513115.282,7896266.0
1935,2022-01-22,NO1,112635241.238,31178391.0
1936,2022-01-22,NO2,107632270.999,19238438.0
1937,2022-01-22,NO3,79562869.331,12594191.0
1938,2022-01-22,NO4,54975970.842,7991592.0
1939,2022-01-22,NO5,47111457.883,7896316.0
1940,2022-01-23,NO1,110102114.966,31178781.0
1941,2022-01-23,NO2,105747463.063,19238235.0
1942,2022-01-23,NO3,77067688.498,12594188.0
1943,2022-01-23,NO4,51414293.971,7991614.0
1944,2022-01-23,NO5,45591365.714,7896498.0
1945,2022-01-24,NO1,118870730.772,31179879.0
1946,2022-01-24,NO2,111303576.032,19238892.0
1947,2022-01-24,NO3,82669212.633,12594671.0
1948,2022-01-24,NO4,55125360.099,7992128.0
1949,2022-01-24,NO5,47506999.876,7898525.0
1950,2022-01-25,NO1,119067307.612,31181407.0
1951,2022-01-25,NO2,112897218.828,19239747.0
1952,2022-01-25,NO3,84129175.707,12595237.0
1953,2022-01-25,NO4,56939429.315,7992323.0
1954,2022-01-25,NO5,47374334.675,7897544.0
1955,2022-01-26,NO1,115486884.748,31183258.0
1956,2022-01-26,NO2,111304825.086,19240431.0
1957,2022-01-26,NO3,82904983.411,12596103.0
1958,2022-01-26,NO4,57255263.924,7992591.0
1959,2022-01-26,NO5,47715563.912,7897776.0
1960,2022-01-27,NO1,110068535.903,31184055.0
1961,2022-01-27,NO2,111116207.46,19241924.0
1962,2022-01-27,NO3,83723609.792,12596502.0
1963,2022-01-27,NO4,57246696.163,7992936.0
1964,2022-01-27,NO5,46412982.563,7898897.0
1965,2022-01-28,NO1,115739469.037,31184399.0
1966,2022-01-28,NO2,113915032.23900001,19242933.0
1967,2022-01-28,NO3,85273106.487,12597738.0
1968,2022-01-28,NO4,57975196.937,7992935.0
1969,2022-01-28,NO5,48984192.846,7899288.0
1970,2022-01-29,NO1,101995657.727,31184368.0
1971,2022-01-29,NO2,109650628.953,19242857.0
1972,2022-01-29,NO3,80354203.59,12597585.0
1973,2022-01-29,NO4,56664538.067999996,7992907.0
1974,2022-01-29,NO5,47122588.943,7899289.0
1975,2022-01-30,NO1,103755529.107,31184235.0
1976,2022-01-30,NO2,109773666.555,19242710.0
1977,2022-01-30,NO3,81658798.53,12597255.0
1978,2022-01-30,NO4,56095915.158,7992791.0
1979,2022-01-30,NO5,48063021.731,7899327.0
1980,2022-01-31,NO1,126571800.962,31185492.0
1981,2022-01-31,NO2,117263960.528,19243060.0
1982,2022-01-31,NO3,88881292.925,12597511.0
1983,2022-01-31,NO4,60141138.404,7992838.0
1984,2022-01-31,NO5,51679817.482,7899672.0
1985,2022-02-01,NO1,133798951.442,31187473.0
1986,2022-02-01,NO2,118248024.729,19243733.0
1987,2022-02-01,NO3,89787144.941,12595470.0
1988,2022-02-01,NO4,61228452.018,7994449.0
1989,2022-02-01,NO5,51530942.435,7899673.0
1990,2022-02-02,NO1,132359725.662,31188703.0
1991,2022-02-02,NO2,117452654.119,19244439.0
1992,2022-02-02,NO3,87853552.402,12595627.0
1993,2022-02-02,NO4,62511809.559,7994500.0
1994,2022-02-02,NO5,51368160.644,7899718.0
1995,2022-02-03,NO1,136321552.711,31191132.0
1996,2022-02-03,NO2,117310494.071,19245367.0
1997,2022-02-03,NO3,88561831.116,12596063.0
1998,2022-02-03,NO4,63074116.541,7995144.0
1999,2022-02-03,NO5,50630234.039,7900223.0
2000,2022-02-04,NO1,121616374.145,31192506.0
2001,2022-02-04,NO2,114230947.865,19246067.0
2002,2022-02-04,NO3,85872615.751,12596019.0
2003,2022-02-04,NO4,62512220.956,7995139.0
2004,2022-02-04,NO5,50328314.572,7900199.0
2005,2022-02-05,NO1,111908876.12900001,31192363.0
2006,2022-02-05,NO2,110219277.815,19245754.0
2007,2022-02-05,NO3,83129727.472,12595532.0
2008,2022-02-05,NO4,57706278.468,7995024.0
2009,2022-02-05,NO5,49176605.005,7900176.0
2010,2022-02-06,NO1,108250876.755,31192342.0
2011,2022-02-06,NO2,111906683.58,19245469.0
2012,2022-02-06,NO3,82232166.763,12595467.0
2013,2022-02-06,NO4,54999571.974,7995028.0
2014,2022-02-06,NO5,48769897.349,7900194.0
2015,2022-02-07,NO1,117189959.219,31194571.0
2016,2022-02-07,NO2,113843833.734,19246374.0
2017,2022-02-07,NO3,84113271.167,12596104.0
2018,2022-02-07,NO4,58559987.992,7995136.0
2019,2022-02-07,NO5,50223314.562,7900618.0
2020,2022-02-08,NO1,111662340.762,31196149.0
2021,2022-02-08,NO2,110283293.269,19247644.0
2022,2022-02-08,NO3,84794277.147,12596495.0
2023,2022-02-08,NO4,57683058.116,7995507.0
2024,2022-02-08,NO5,49108226.593,7900853.0
2025,2022-02-09,NO1,112167136.047,31197094.0
2026,2022-02-09,NO2,111837054.1,19248310.0
2027,2022-02-09,NO3,85917701.558,12597043.0
2028,2022-02-09,NO4,57295002.85,7995582.0
2029,2022-02-09,NO5,49749928.99,7901125.0
2030,2022-02-10,NO1,114054848.405,31199304.0
2031,2022-02-10,NO2,113956071.383,19248881.0
2032,2022-02-10,NO3,86867448.219,12597508.0
2033,2022-02-10,NO4,57993764.958,7995730.0
2034,2022-02-10,NO5,50512821.641,7902002.0
2035,2022-02-11,NO1,119757589.005,31200403.0
2036,2022-02-11,NO2,115751058.665,19250368.0
2037,2022-02-11,NO3,88052005.4,12598146.0
2038,2022-02-11,NO4,58779553.877000004,7995958.0
2039,2022-02-11,NO5,51713008.609,7902618.0
2040,2022-02-12,NO1,107683446.058,31200291.0
2041,2022-02-12,NO2,109152812.529,19250170.0
2042,2022-02-12,NO3,81850738.383,12598006.0
2043,2022-02-12,NO4,57379423.337,7995905.0
2044,2022-02-12,NO5,48448664.371,7903032.0
2045,2022-02-13,NO1,98680094.874,31200427.0
2046,2022-02-13,NO2,104091772.663,19249950.0
2047,2022-02-13,NO3,79208321.219,12597972.0
2048,2022-02-13,NO4,57532117.911,7995754.0
2049,2022-02-13,NO5,46584112.721,7903073.0
2050,2022-02-14,NO1,113453405.045,31202082.0
2051,2022-02-14,NO2,110711492.437,19252352.0
2052,2022-02-14,NO3,84385831.323,12598265.0
2053,2022-02-14,NO4,59837737.993,7995988.0
2054,2022-02-14,NO5,48190727.979,7904045.0
2055,2022-02-15,NO1,115008926.351,31204773.0
2056,2022-02-15,NO2,111054655.259,19253683.0
2057,2022-02-15,NO3,86137030.838,12598680.0
2058,2022-02-15,NO4,60353609.81,7996086.0
2059,2022-02-15,NO5,49120010.999,7904731.0
2060,2022-02-16,NO1,112636937.924,31206431.0
2061,2022-02-16,NO2,111540598.176,19254737.0
2062,2022-02-16,NO3,85782480.208,12599264.0
2063,2022-02-16,NO4,60610477.336,7996222.0
2064,2022-02-16,NO5,49190534.684,7905192.0
2065,2022-02-17,NO1,114040580.229,31208142.0
2066,2022-02-17,NO2,113563505.809,19256281.0
2067,2022-02-17,NO3,87575771.789,12600032.0
2068,2022-02-17,NO4,59947500.35,7996183.0
2069,2022-02-17,NO5,50293845.732,7905760.0
2070,2022-02-18,NO1,115049069.796,31209929.0
2071,2022-02-18,NO2,112297715.697,19257398.0
2072,2022-02-18,NO3,84434729.134,12600763.0
2073,2022-02-18,NO4,59843564.099,7996344.0
2074,2022-02-18,NO5,49770209.863,7906127.0
2075,2022-02-19,NO1,109165844.999,31209768.0
2076,2022-02-19,NO2,110715672.259,19257161.0
2077,2022-02-19,NO3,82450542.823,12600642.0
2078,2022-02-19,NO4,56436417.023,7996341.0
2079,2022-02-19,NO5,49458105.932,7906105.0
2080,2022-02-20,NO1,112085506.365,31209849.0
2081,2022-02-20,NO2,113076593.028,19257041.0
2082,2022-02-20,NO3,83241156.841,12600542.0
2083,2022-02-20,NO4,56859963.298,7996272.0
2084,2022-02-20,NO5,49449374.054,7906170.0
2085,2022-02-21,NO1,119256801.226,31211759.0
2086,2022-02-21,NO2,115151688.71,19258029.0
2087,2022-02-21,NO3,87712026.42,12601427.0
2088,2022-02-21,NO4,60794438.884,7996286.0
2089,2022-02-21,NO5,50361861.882,7907152.0
2090,2022-02-22,NO1,123667966.979,31212962.0
2091,2022-02-22,NO2,117710463.626,19259117.0
2092,2022-02-22,NO3,87812720.777,12601698.0
2093,2022-02-22,NO4,62279483.072,7996607.0
2094,2022-02-22,NO5,52265169.923,7907535.0
2095,2022-02-23,NO1,117146535.835,31215803.0
2096,2022-02-23,NO2,114689237.559,19260401.0
2097,2022-02-23,NO3,85596425.369,12602126.0
2098,2022-02-23,NO4,62434971.358,7996605.0
2099,2022-02-23,NO5,50922414.684,7907876.0
2100,2022-02-24,NO1,112619742.031,31216659.0
2101,2022-02-24,NO2,113597848.787,19261941.0
2102,2022-02-24,NO3,85446489.492,12602511.0
2103,2022-02-24,NO4,58963304.825,7997090.0
2104,2022-02-24,NO5,50942335.003,7907797.0
2105,2022-02-25,NO1,113318884.111,31217822.0
2106,2022-02-25,NO2,112198553.211,19262960.0
2107,2022-02-25,NO3,85394714.524,12603957.0
2108,2022-02-25,NO4,58416090.249,7997134.0
2109,2022-02-25,NO5,50168338.298,7908093.0
2110,2022-02-26,NO1,108746016.221,31217592.0
2111,2022-02-26,NO2,110079745.85,19262585.0
2112,2022-02-26,NO3,81918633.973,12603884.0
2113,2022-02-26,NO4,57399898.985,7997088.0
2114,2022-02-26,NO5,48495435.235,7908024.0
2115,2022-02-27,NO1,99206104.048,31217702.0
2116,2022-02-27,NO2,104949876.123,19262449.0
2117,2022-02-27,NO3,78043592.462,12603838.0
2118,2022-02-27,NO4,52468964.589,7997099.0
2119,2022-02-27,NO5,44765966.569,7908030.0
2120,2022-02-28,NO1,111589603.78299999,31220346.0
2121,2022-02-28,NO2,112395408.117,19263039.0
2122,2022-02-28,NO3,82690513.409,12604910.0
2123,2022-02-28,NO4,53926283.256,7997357.0
2124,2022-02-28,NO5,48947486.543,7908201.0
2125,2022-03-01,NO1,104889610.46700001,31222975.0
2126,2022-03-01,NO2,108810636.751,19263410.0
2127,2022-03-01,NO3,80411037.22,12605291.0
2128,2022-03-01,NO4,54088238.715,7997478.0
2129,2022-03-01,NO5,48332344.696,7908987.0
2130,2022-03-02,NO1,102786041.113,31223260.0
2131,2022-03-02,NO2,108120438.789,19264039.0
2132,2022-03-02,NO3,81421693.8,12606664.0
2133,2022-03-02,NO4,54997161.779,7997618.0
2134,2022-03-02,NO5,47589083.905,7909612.0
2135,2022-03-03,NO1,108468851.302,31226151.0
2136,2022-03-03,NO2,107859987.719,19264762.0
2137,2022-03-03,NO3,82690190.663,12607076.0
2138,2022-03-03,NO4,55875802.921000004,7997682.0
2139,2022-03-03,NO5,48344727.714,7909718.0
2140,2022-03-04,NO1,110741269.57800001,31227069.0
2141,2022-03-04,NO2,109925693.247,19264977.0
2142,2022-03-04,NO3,85290019.877,12608078.0
2143,2022-03-04,NO4,56842557.389,7998091.0
2144,2022-03-04,NO5,47870299.341,7910037.0
2145,2022-03-05,NO1,104075743.664,31227558.0
2146,2022-03-05,NO2,107623882.814,19264626.0
2147,2022-03-05,NO3,81097652.703,12607847.0
2148,2022-03-05,NO4,53555551.596,7997971.0
2149,2022-03-05,NO5,47527508.616,7909966.0
2150,2022-03-06,NO1,100027501.837,31227885.0
2151,2022-03-06,NO2,104651126.947,19264502.0
2152,2022-03-06,NO3,79531852.34,12607832.0
2153,2022-03-06,NO4,52646508.977,7997861.0
2154,2022-03-06,NO5,46339298.768,7909934.0
2155,2022-03-07,NO1,104232180.872,31232338.0
2156,2022-03-07,NO2,109482740.972,19264848.0
2157,2022-03-07,NO3,81307813.854,12608028.0
2158,2022-03-07,NO4,56529753.5,7997984.0
2159,2022-03-07,NO5,47913931.184,7910279.0
2160,2022-03-08,NO1,107602048.856,31234869.0
2161,2022-03-08,NO2,110177580.651,19265464.0
2162,2022-03-08,NO3,80287844.008,12608342.0
2163,2022-03-08,NO4,56281182.517,7998167.0
2164,2022-03-08,NO5,47561493.001,7910846.0
2165,2022-03-09,NO1,114081669.302,31236960.0
2166,2022-03-09,NO2,109765209.096,19266979.0
2167,2022-03-09,NO3,79361455.318,12609245.0
2168,2022-03-09,NO4,55156464.229,7998147.0
2169,2022-03-09,NO5,46474877.248,7911768.0
2170,2022-03-10,NO1,113645479.023,31235935.0
2171,2022-03-10,NO2,107294036.001,19268018.0
2172,2022-03-10,NO3,78677768.319,12609945.0
2173,2022-03-10,NO4,53910481.038,7998216.0
2174,2022-03-10,NO5,46135877.256,7912887.0
2175,2022-03-11,NO1,108279918.901,31237750.0
2176,2022-03-11,NO2,105091827.183,19269154.0
2177,2022-03-11,NO3,77046244.635,12610693.0
2178,2022-03-11,NO4,52858244.341,7998210.0
2179,2022-03-11,NO5,44979274.376,7913229.0
2180,2022-03-12,NO1,102918874.958,31237704.0
2181,2022-03-12,NO2,101365025.852,19268828.0
2182,2022-03-12,NO3,74632393.642,12610438.0
2183,2022-03-12,NO4,50420795.133,7998062.0
2184,2022-03-12,NO5,44267355.475,7913159.0
2185,2022-03-13,NO1,99802381.086,31237759.0
2186,2022-03-13,NO2,99337908.9,19268793.0
2187,2022-03-13,NO3,73650120.156,12610421.0
2188,2022-03-13,NO4,50128089.393,7997839.0
2189,2022-03-13,NO5,43007575.556,7913147.0
2190,2022-03-14,NO1,105928746.874,31239097.0
2191,2022-03-14,NO2,103226853.002,19270146.0
2192,2022-03-14,NO3,76530921.624,12611115.0
2193,2022-03-14,NO4,52572055.323,7998013.0
2194,2022-03-14,NO5,43998053.714,7913412.0
2195,2022-03-15,NO1,105672646.711,31240811.0
2196,2022-03-15,NO2,104481461.372,19271155.0
2197,2022-03-15,NO3,77206452.291,12611761.0
2198,2022-03-15,NO4,51792062.008999996,7998313.0
2199,2022-03-15,NO5,44817716.373,7913718.0
2200,2022-03-16,NO1,106914808.549,31241683.0
2201,2022-03-16,NO2,104984183.159,19272178.0
2202,2022-03-16,NO3,76189439.617,12612366.0
2203,2022-03-16,NO4,52268744.447,7998341.0
2204,2022-03-16,NO5,45543650.08,7914432.0
2205,2022-03-17,NO1,108583158.794,31243283.0
2206,2022-03-17,NO2,106009353.184,19272963.0
2207,2022-03-17,NO3,76668445.995,12613095.0
2208,2022-03-17,NO4,52194150.768,7998456.0
2209,2022-03-17,NO5,46558194.779,7914995.0
2210,2022-03-18,NO1,99535892.441,31244630.0
2211,2022-03-18,NO2,102701488.018,19273016.0
2212,2022-03-18,NO3,76535624.432,12613980.0
2213,2022-03-18,NO4,52510173.517,7998453.0
2214,2022-03-18,NO5,45400564.897,7915800.0
2215,2022-03-19,NO1,91308182.879,31244399.0
2216,2022-03-19,NO2,97519318.287,19272642.0
2217,2022-03-19,NO3,72371890.689,12613701.0
2218,2022-03-19,NO4,50765531.767,7998381.0
2219,2022-03-19,NO5,43658507.121,7915799.0
2220,2022-03-20,NO1,89929432.975,31244427.0
2221,2022-03-20,NO2,95561781.76200001,19272529.0
2222,2022-03-20,NO3,71128777.684,12613671.0
2223,2022-03-20,NO4,48346057.031,7998324.0
2224,2022-03-20,NO5,43069852.703,7915789.0
2225,2022-03-21,NO1,99812721.536,31245641.0
2226,2022-03-21,NO2,102810848.185,19273140.0
2227,2022-03-21,NO3,76243084.637,12614590.0
2228,2022-03-21,NO4,51762288.684,7998621.0
2229,2022-03-21,NO5,44867793.405,7916097.0
2230,2022-03-22,NO1,98764009.639,31246617.0
2231,2022-03-22,NO2,101595464.109,19274025.0
2232,2022-03-22,NO3,77688814.14,12615104.0
2233,2022-03-22,NO4,53301667.598,7999104.0
2234,2022-03-22,NO5,43459583.212,7916322.0
2235,2022-03-23,NO1,97987404.626,31247432.0
2236,2022-03-23,NO2,101188383.912,19275366.0
2237,2022-03-23,NO3,76901143.64,12615293.0
2238,2022-03-23,NO4,53219033.061,7999118.0
2239,2022-03-23,NO5,45226430.582,7916755.0
2240,2022-03-24,NO1,95959033.508,31248804.0
2241,2022-03-24,NO2,98858991.7,19276120.0
2242,2022-03-24,NO3,76560552.714,12615430.0
2243,2022-03-24,NO4,53718429.843,7999436.0
2244,2022-03-24,NO5,44111749.728,7917205.0
2245,2022-03-25,NO1,90446499.33,31250736.0
2246,2022-03-25,NO2,98020704.073,19277574.0
2247,2022-03-25,NO3,78109961.33,12615932.0
2248,2022-03-25,NO4,55021910.006,7999343.0
2249,2022-03-25,NO5,44429271.767,7917502.0
2250,2022-03-26,NO1,83355582.309,31250739.0
2251,2022-03-26,NO2,92133536.189,19277150.0
2252,2022-03-26,NO3,77769743.132,12615840.0
2253,2022-03-26,NO4,54695228.067999996,7999319.0
2254,2022-03-26,NO5,42997502.061,7917456.0
2255,2022-03-27,NO1,83058882.273,31250906.0
2256,2022-03-27,NO2,92176341.566,19277026.0
2257,2022-03-27,NO3,75762121.861,12615904.0
2258,2022-03-27,NO4,53763383.41,7999338.0
2259,2022-03-27,NO5,42351455.038,7917474.0
2260,2022-03-28,NO1,89206671.852,31252232.0
2261,2022-03-28,NO2,97830743.934,19278248.0
2262,2022-03-28,NO3,81377496.258,12616632.0
2263,2022-03-28,NO4,56744795.842,7999816.0
2264,2022-03-28,NO5,44359621.911,7917720.0
2265,2022-03-29,NO1,101133104.634,31255160.0
2266,2022-03-29,NO2,101822221.639,19278966.0
2267,2022-03-29,NO3,80108745.369,12616938.0
2268,2022-03-29,NO4,57254992.056,8000000.0
2269,2022-03-29,NO5,45872729.864,7918300.0
2270,2022-03-30,NO1,104683862.395,31257412.0
2271,2022-03-30,NO2,104159496.4,19280164.0
2272,2022-03-30,NO3,80324531.542,12617464.0
2273,2022-03-30,NO4,55917407.033,8000102.0
2274,2022-03-30,NO5,46549424.331,7918934.0
2275,2022-03-31,NO1,104534467.523,31258188.0
2276,2022-03-31,NO2,104516186.492,19281332.0
2277,2022-03-31,NO3,80589125.236,12618228.0
2278,2022-03-31,NO4,56320740.287,8000152.0
2279,2022-03-31,NO5,46179317.383,7919630.0
2280,2022-04-01,NO1,105344533.92,31260426.0
2281,2022-04-01,NO2,103488899.344,19284966.0
2282,2022-04-01,NO3,80330489.618,12618872.0
2283,2022-04-01,NO4,56340054.43,7999000.0
2284,2022-04-01,NO5,46627308.592,7919786.0
2285,2022-04-02,NO1,95965417.497,31260366.0
2286,2022-04-02,NO2,99082099.759,19284732.0
2287,2022-04-02,NO3,79583286.59899999,12618692.0
2288,2022-04-02,NO4,54008731.006,7998910.0
2289,2022-04-02,NO5,45081181.952,7919804.0
2290,2022-04-03,NO1,91565210.238,31260474.0
2291,2022-04-03,NO2,96448540.948,19284452.0
2292,2022-04-03,NO3,78707156.88,12618666.0
2293,2022-04-03,NO4,52768926.284,7998900.0
2294,2022-04-03,NO5,44485033.154,7919718.0
2295,2022-04-04,NO1,103455870.277,31260998.0
2296,2022-04-04,NO2,101664304.216,19285818.0
2297,2022-04-04,NO3,81606917.157,12618902.0
2298,2022-04-04,NO4,55982243.258,7999043.0
2299,2022-04-04,NO5,45841088.926,7919294.0
2300,2022-04-05,NO1,104453962.453,31261786.0
2301,2022-04-05,NO2,102864106.602,19287044.0
2302,2022-04-05,NO3,83642591.037,12619342.0
2303,2022-04-05,NO4,57121500.961,7999178.0
2304,2022-04-05,NO5,46153886.879,7919746.0
2305,2022-04-06,NO1,105605956.76099999,31263304.0
2306,2022-04-06,NO2,106238372.231,19289706.0
2307,2022-04-06,NO3,81697909.8,12619634.0
2308,2022-04-06,NO4,55593047.103,7999246.0
2309,2022-04-06,NO5,46658819.096,7920154.0
2310,2022-04-07,NO1,106907714.915,31267428.0
2311,2022-04-07,NO2,105084764.186,19290580.0
2312,2022-04-07,NO3,81590714.611,12620258.0
2313,2022-04-07,NO4,54267834.067,7999782.0
2314,2022-04-07,NO5,46960337.999,7920604.0
2315,2022-04-08,NO1,104617009.532,31270172.0
2316,2022-04-08,NO2,103145271.522,19292176.0
2317,2022-04-08,NO3,82785401.114,12621066.0
2318,2022-04-08,NO4,53201149.241,8000100.0
2319,2022-04-08,NO5,46687878.485,7921430.0
2320,2022-04-09,NO1,92904767.8,31269862.0
2321,2022-04-09,NO2,99889721.92300001,19291802.0
2322,2022-04-09,NO3,78756565.332,12620992.0
2323,2022-04-09,NO4,49600086.65,7999966.0
2324,2022-04-09,NO5,45511164.303,7921316.0
2325,2022-04-10,NO1,84267631.043,31269872.0
2326,2022-04-10,NO2,96761136.13599999,19291606.0
2327,2022-04-10,NO3,77145761.888,12620944.0
2328,2022-04-10,NO4,49405047.147,7999954.0
2329,2022-04-10,NO5,45416376.297,7921276.0
2330,2022-04-11,NO1,89934233.929,31270324.0
2331,2022-04-11,NO2,99180186.164,19292188.0
2332,2022-04-11,NO3,81318418.542,12621448.0
2333,2022-04-11,NO4,52230838.054,8000072.0
2334,2022-04-11,NO5,46800585.069,7921400.0
2335,2022-04-12,NO1,89595590.374,31271498.0
2336,2022-04-12,NO2,99803772.986,19293060.0
2337,2022-04-12,NO3,77515386.618,12622148.0
2338,2022-04-12,NO4,51816420.601,8000160.0
2339,2022-04-12,NO5,46474397.998,7922316.0
2340,2022-04-13,NO1,91226217.472,31272308.0
