,DATE,PRISOMRÅDE,FORBRUK_KWH,ANTALL_MÅLEPUNKT,PRODUKSJON_KWH,NETTO_PRODUKSJON_KWH
349,2021-03-10,NO5,52607488.912,7729829.0,99821374.864,47213885.95199999
350,2021-03-11,NO1,129635050.957,30800376.0,49560534.876,-80074516.081
351,2021-03-11,NO2,117847174.778,19052754.0,140310027.99,22462853.212000012
352,2021-03-11,NO3,84747507.821,12466449.0,67847033.337,-16900474.483999997
353,2021-03-11,NO4,56952256.926,7936904.0,61075317.03,4123060.104000002
354,2021-03-11,NO5,51271733.704,7729968.0,73782993.311,22511259.607
355,2021-03-12,NO1,117234622.11,30802027.0,44755021.224,-72479600.886
356,2021-03-12,NO2,112360376.266,19053154.0,126268594.339,13908218.072999999
357,2021-03-12,NO3,80431023.847,12467229.0,57040435.097,-23390588.75
358,2021-03-12,NO4,54705776.123,7937087.0,84874921.057,30169144.933999993
359,2021-03-12,NO5,50808053.367,7730522.0,71607024.2,20798970.833000004
360,2021-03-13,NO1,110983303.472,30801915.0,42747023.554,-68236279.91800001
361,2021-03-13,NO2,107007982.663,19052821.0,106468259.25,-539723.4130000025
362,2021-03-13,NO3,77673570.997,12467706.0,49259299.434,-28414271.562999994
363,2021-03-13,NO4,51266384.506,7937064.0,84305961.555,33039577.04900001
364,2021-03-13,NO5,49823934.282,7730569.0,68592579.34,18768645.058000006
365,2021-03-14,NO1,106042231.793,30802037.0,45034260.303,-61007971.489999995
366,2021-03-14,NO2,105003762.291,19052622.0,115272274.135,10268511.844000012
367,2021-03-14,NO3,77743234.04,12467564.0,50886437.11,-26856796.930000007
368,2021-03-14,NO4,49347864.663,7937076.0,84671152.942,35323288.279
369,2021-03-14,NO5,49520535.715,7730621.0,66395036.43,16874500.714999996
370,2021-03-15,NO1,112952281.766,30803321.0,53497616.982,-59454664.784
371,2021-03-15,NO2,108393450.825,19053890.0,185921801.947,77528351.122
372,2021-03-15,NO3,82813609.333,12467492.0,61648551.926,-21165057.407000005
373,2021-03-15,NO4,51409196.395,7937355.0,88662397.17,37253200.775
374,2021-03-15,NO5,50506108.595,7731298.0,100553388.721,50047280.126
375,2021-03-16,NO1,114651245.469,30804834.0,52459926.716,-62191318.753
376,2021-03-16,NO2,110851697.751,19054513.0,205377415.463,94525717.712
377,2021-03-16,NO3,80697479.84200001,12468000.0,58469129.367,-22228350.47500001
378,2021-03-16,NO4,52626524.976,7937433.0,93240685.421,40614160.445
379,2021-03-16,NO5,50311473.849,7731599.0,111467352.22,61155878.371
380,2021-03-17,NO1,116023642.764,30805298.0,51653211.499,-64370431.265
381,2021-03-17,NO2,111267047.807,19055104.0,202786833.06,91519785.253
382,2021-03-17,NO3,79327134.802,12469139.0,58093939.289,-21233195.513000004
383,2021-03-17,NO4,54757725.21,7937646.0,96752823.266,41995098.056
384,2021-03-17,NO5,50362320.285,7733275.0,119290477.86,68928157.575
385,2021-03-18,NO1,113843963.461,30806498.0,50927032.531,-62916930.92999999
386,2021-03-18,NO2,110427106.685,19055506.0,196058836.067,85631729.382
387,2021-03-18,NO3,79854339.836,12469984.0,59819817.746,-20034522.089999996
388,2021-03-18,NO4,53920182.569,7937793.0,97632478.603,43712296.034
389,2021-03-18,NO5,49328763.625,7734337.0,108534726.998,59205963.372999996
390,2021-03-19,NO1,114714752.513,30807652.0,49165595.606,-65549156.907
391,2021-03-19,NO2,110878312.869,19056276.0,189470354.351,78592041.48200001
392,2021-03-19,NO3,80629956.479,12470897.0,66253610.201,-14376346.278000005
393,2021-03-19,NO4,54935744.13,7937996.0,90322710.91,35386966.779999994
394,2021-03-19,NO5,49097771.015,7736018.0,95207379.976,46109608.960999995
395,2021-03-20,NO1,105817183.676,30807744.0,47138326.431,-58678857.245
396,2021-03-20,NO2,105270451.054,19055992.0,150839540.993,45569089.938999996
397,2021-03-20,NO3,77101673.648,12470734.0,64816235.815,-12285437.833000004
398,2021-03-20,NO4,50908725.73,7937898.0,61233756.179,10325030.449000001
399,2021-03-20,NO5,47612538.238,7736070.0,77871334.177,30258795.939000003
400,2021-03-21,NO1,100972354.883,30807879.0,45496282.551,-55476072.332
401,2021-03-21,NO2,105894546.588,19055846.0,133400987.736,27506441.148000002
402,2021-03-21,NO3,79928091.812,12470700.0,58780673.184,-21147418.628000006
403,2021-03-21,NO4,51641113.556,7937786.0,59864985.159,8223871.603
404,2021-03-21,NO5,42992265.265,7736257.0,63822797.752,20830532.486999996
405,2021-03-22,NO1,103244133.573,30811018.0,47629079.375,-55615054.198
406,2021-03-22,NO2,108945357.429,19056788.0,188891862.721,79946505.29199998
407,2021-03-22,NO3,80757915.388,12470996.0,80080931.832,-676983.5559999943
408,2021-03-22,NO4,53119999.524,7938398.0,80037219.63,26917220.106
409,2021-03-22,NO5,48027915.833,7737431.0,95403915.457,47375999.624000005
410,2021-03-23,NO1,101064331.244,30811861.0,47187643.526,-53876687.718
411,2021-03-23,NO2,105994548.823,19058385.0,173968832.406,67974283.58299999
412,2021-03-23,NO3,78923466.514,12471503.0,71742955.724,-7180510.789999992
413,2021-03-23,NO4,51227942.936,7938721.0,65877982.476,14650039.540000007
414,2021-03-23,NO5,47518582.427,7738552.0,87127092.289,39608509.862
415,2021-03-24,NO1,99215022.519,30813336.0,48954817.138,-50260205.381
416,2021-03-24,NO2,105041082.466,19059220.0,163849333.872,58808251.406
417,2021-03-24,NO3,78456274.879,12472626.0,71401167.388,-7055107.490999997
418,2021-03-24,NO4,50077823.978,7938744.0,53561101.868,3483277.8900000006
419,2021-03-24,NO5,47745812.079,7739506.0,76697293.968,28951481.88899999
420,2021-03-25,NO1,102558199.4,30815075.0,50595325.244,-51962874.156
421,2021-03-25,NO2,106202388.836,19061003.0,174917574.497,68715185.66100001
422,2021-03-25,NO3,78814719.12,12473656.0,63237482.009,-15577237.111000001
423,2021-03-25,NO4,51001358.074,7938762.0,78747757.631,27746399.556999996
424,2021-03-25,NO5,48310574.527,7740331.0,84439461.62,36128887.093
425,2021-03-26,NO1,107004792.924,30816984.0,50296073.017,-56708719.907
426,2021-03-26,NO2,108953149.985,19061797.0,160839257.841,51886107.85599999
427,2021-03-26,NO3,78272572.938,12475125.0,70023526.89,-8249046.047999993
428,2021-03-26,NO4,49691787.91,7939172.0,75035285.191,25343497.281000003
429,2021-03-26,NO5,48103742.138,7741322.0,74265709.829,26161967.691
430,2021-03-27,NO1,98246199.423,30816986.0,47355142.681,-50891056.74199999
431,2021-03-27,NO2,102761234.361,19061501.0,113748298.692,10987064.331
432,2021-03-27,NO3,75606071.631,12475051.0,42722100.052,-32883971.578999996
433,2021-03-27,NO4,47175233.359,7939076.0,53905348.508,6730115.149000004
434,2021-03-27,NO5,46334311.515,7741367.0,69911111.822,23576800.306999996
435,2021-03-28,NO1,98758876.914,30817064.0,46000229.02,-52758647.894
436,2021-03-28,NO2,104844968.273,19060598.0,117126087.541,12281119.267999992
437,2021-03-28,NO3,73722634.898,12474956.0,51138128.686,-22584506.212000005
438,2021-03-28,NO4,45726062.883,7938980.0,53850172.892,8124110.008999996
439,2021-03-28,NO5,44501717.29,7741382.0,62937135.817,18435418.527000003
440,2021-03-29,NO1,97405789.839,30817502.0,45960398.995,-51445390.844000004
441,2021-03-29,NO2,104867927.519,19061656.0,118683321.217,13815393.697999999
442,2021-03-29,NO3,76145026.498,12475190.0,70231324.251,-5913702.246999994
443,2021-03-29,NO4,48340666.319,7938936.0,63809645.171,15468978.851999998
444,2021-03-29,NO5,46465025.106,7741812.0,57270450.36,10805425.254
445,2021-03-30,NO1,86922395.801,30818530.0,50464581.93,-36457813.871
446,2021-03-30,NO2,101191439.957,19062900.0,148627480.46199998,47436040.50499998
447,2021-03-30,NO3,75868375.072,12475390.0,61040381.926,-14827993.145999998
448,2021-03-30,NO4,49568995.907,7938936.0,49360677.907,-208318.0
449,2021-03-30,NO5,46853148.319,7741980.0,81279118.812,34425970.49300001
450,2021-03-31,NO1,92702751.253,30819422.0,55711167.538,-36991583.715
451,2021-03-31,NO2,101315244.044,19062994.0,181413630.023,80098385.979
452,2021-03-31,NO3,74468750.468,12475858.0,49310771.131,-25157979.336999997
453,2021-03-31,NO4,48962192.299,7938932.0,53827958.462,4865766.162999995
454,2021-03-31,NO5,46305156.462,7742362.0,101548986.25,55243829.788
455,2021-04-01,NO1,92135899.33,30819312.0,57415072.316,-34720827.014
456,2021-04-01,NO2,100701983.901,19062564.0,174258362.141,73556378.24000001
457,2021-04-01,NO3,72730066.662,12475428.0,56149984.627,-16580082.035000004
458,2021-04-01,NO4,48486382.491,7938886.0,45965527.027,-2520855.463999994
459,2021-04-01,NO5,46092829.477,7742200.0,89631773.436,43538943.95900001
460,2021-04-02,NO1,90974109.789,30819302.0,53585630.973,-37388478.81600001
461,2021-04-02,NO2,100221230.387,19062430.0,141138903.341,40917672.953999996
462,2021-04-02,NO3,73011486.517,12475294.0,53523297.644,-19488188.873000003
463,2021-04-02,NO4,48073597.126,7938864.0,46472898.951,-1600698.1750000045
464,2021-04-02,NO5,45520409.737,7742112.0,61662328.139,16141918.401999995
465,2021-04-03,NO1,91578572.403,30819192.0,52219695.272,-39358877.131
466,2021-04-03,NO2,101938100.407,19062406.0,138730550.779,36792450.37200001
467,2021-04-03,NO3,72654128.824,12475270.0,62740305.217,-9913823.607
468,2021-04-03,NO4,47927554.576,7938864.0,52188716.59,4261162.014000006
469,2021-04-03,NO5,46327654.278,7742112.0,64912261.789,18584607.511
470,2021-04-04,NO1,90083650.168,30819192.0,47072719.197,-43010930.971
471,2021-04-04,NO2,107045060.581,19062384.0,115352760.305,8307699.724000007
472,2021-04-04,NO3,72607077.595,12475246.0,56773061.192,-15834016.402999997
473,2021-04-04,NO4,48090159.304,7938864.0,39320090.898,-8770068.405999996
474,2021-04-04,NO5,46683105.337,7742110.0,49335014.799,2651909.462000005
475,2021-04-05,NO1,99943106.021,30819366.0,43488452.383,-56454653.638
476,2021-04-05,NO2,115962942.694,19062460.0,109028234.581,-6934708.1130000055
477,2021-04-05,NO3,78128768.015,12475252.0,59531401.185,-18597366.83
478,2021-04-05,NO4,49206341.438,7938872.0,39051265.587,-10155075.851000004
479,2021-04-05,NO5,49574897.019,7742114.0,47864689.079,-1710207.9399999976
480,2021-04-06,NO1,105567956.469,30821520.0,51353910.073,-54214046.396
481,2021-04-06,NO2,113673700.94,19063378.0,147798447.018,34124746.07800001
482,2021-04-06,NO3,81551893.65,12475592.0,67147653.232,-14404240.418000013
483,2021-04-06,NO4,51723368.388,7938958.0,56785789.798,5062421.410000004
484,2021-04-06,NO5,50563853.478,7742396.0,80769481.653,30205628.174999997
485,2021-04-07,NO1,103606254.98,30824262.0,48673153.443,-54933101.537
486,2021-04-07,NO2,111315325.216,19064346.0,177007549.16099998,65692223.94499998
487,2021-04-07,NO3,81242000.555,12476036.0,57739731.643,-23502268.912000008
488,2021-04-07,NO4,51780403.261,7938996.0,68432548.268,16652145.007000007
489,2021-04-07,NO5,49533592.543,7742372.0,96130053.931,46596461.388
490,2021-04-08,NO1,106414500.319,30825590.0,46912588.804,-59501911.51500001
491,2021-04-08,NO2,113078992.674,19065176.0,161623729.225,48544736.551
492,2021-04-08,NO3,81484955.47,12477050.0,66599924.244,-14885031.225999996
493,2021-04-08,NO4,51099843.86,7939700.0,74833624.057,23733780.196999997
494,2021-04-08,NO5,51348128.134,7742598.0,83419807.694,32071679.560000002
495,2021-04-09,NO1,100646388.178,30827862.0,42895577.422,-57750810.756000005
496,2021-04-09,NO2,109540130.566,19066306.0,160511109.208,50970978.642000005
497,2021-04-09,NO3,81182610.699,12477064.0,58014530.804,-23168079.895000003
498,2021-04-09,NO4,51231934.117,7940156.0,56330717.683,5098783.566
499,2021-04-09,NO5,49594681.755,7742658.0,71768325.574,22173643.819
500,2021-04-10,NO1,93708383.284,30827952.0,41678325.157,-52030058.127
501,2021-04-10,NO2,103363749.21,19066146.0,180187172.233,76823423.02300002
502,2021-04-10,NO3,79359607.077,12476964.0,55549503.741,-23810103.33600001
503,2021-04-10,NO4,49201497.443,7939846.0,52291444.37,3089946.9269999936
504,2021-04-10,NO5,46116620.406,7742590.0,93425985.436,47309365.03
505,2021-04-11,NO1,96367794.638,30828288.0,39791349.93,-56576444.708
506,2021-04-11,NO2,103438422.735,19066154.0,161854388.954,58415966.219
507,2021-04-11,NO3,74699617.39,12477016.0,48655608.312,-26044009.078
508,2021-04-11,NO4,48506341.522,7939852.0,72030244.77,23523903.247999996
509,2021-04-11,NO5,44978405.542,7742582.0,80549817.899,35571412.357
510,2021-04-12,NO1,109860850.564,30829242.0,45217827.242,-64643023.322
511,2021-04-12,NO2,108121240.413,19066984.0,183813340.259,75692099.846
512,2021-04-12,NO3,80646475.075,12479134.0,57780201.365,-22866273.71
513,2021-04-12,NO4,51054009.007,7940198.0,72907638.647,21853629.64
514,2021-04-12,NO5,44362096.781,7742794.0,92849887.62,48487790.839
515,2021-04-13,NO1,105920066.932,30831150.0,41924468.59,-63995598.34199999
516,2021-04-13,NO2,107398057.798,19067208.0,191097731.824,83699674.02600001
517,2021-04-13,NO3,81806486.146,12480188.0,57807464.958,-23999021.188
518,2021-04-13,NO4,50376451.624,7940626.0,74989828.311,24613376.687000006
519,2021-04-13,NO5,44927688.66,7743504.0,94770330.42,49842641.760000005
520,2021-04-14,NO1,102388831.236,30832652.0,41551651.974,-60837179.262
521,2021-04-14,NO2,106008424.391,19067782.0,208736771.462,102728347.07100001
522,2021-04-14,NO3,80402989.934,12480440.0,53487945.177,-26915044.757
523,2021-04-14,NO4,51400212.175,7940734.0,79241174.687,27840962.51200001
524,2021-04-14,NO5,45119870.696,7744414.0,99782525.658,54662654.962000005
525,2021-04-15,NO1,96372463.238,30834036.0,42456337.514,-53916125.72400001
526,2021-04-15,NO2,103920599.262,19068316.0,196264497.298,92343898.03600001
527,2021-04-15,NO3,79522374.929,12480870.0,52909101.072,-26613273.85700001
528,2021-04-15,NO4,50312395.712,7940728.0,76425522.62799999,26113126.915999994
529,2021-04-15,NO5,44027034.138,7745854.0,96461491.415,52434457.27700001
530,2021-04-16,NO1,92868662.09,30835204.0,40473105.648,-52395556.442
531,2021-04-16,NO2,102314017.131,19068598.0,187300112.902,84986095.77100001
532,2021-04-16,NO3,75141668.234,12481706.0,54328822.828,-20812845.405999996
533,2021-04-16,NO4,48505885.781,7940890.0,79019828.321,30513942.53999999
534,2021-04-16,NO5,42616922.243,7747398.0,91685335.254,49068413.01099999
535,2021-04-17,NO1,81956729.099,30834998.0,40775322.558,-41181406.54100001
536,2021-04-17,NO2,95364140.066,19068326.0,170658922.37,75294782.304
537,2021-04-17,NO3,72312272.258,12481462.0,49229641.251,-23082631.007
538,2021-04-17,NO4,44661471.223,7940728.0,76645280.014,31983808.791
539,2021-04-17,NO5,40191044.318,7747198.0,80722469.461,40531425.14299999
540,2021-04-18,NO1,79568436.895,30835168.0,40913859.341,-38654577.554
541,2021-04-18,NO2,91967264.361,19068590.0,173273175.864,81305911.50299999
542,2021-04-18,NO3,70173620.431,12481502.0,47454026.339,-22719594.091999993
543,2021-04-18,NO4,42852655.881,7940680.0,72652099.358,29799443.476999998
544,2021-04-18,NO5,38852032.692,7747246.0,73985593.564,35133560.871999994
545,2021-04-19,NO1,84617079.696,30835570.0,41689661.274,-42927418.422
546,2021-04-19,NO2,95155078.532,19069856.0,195373233.8,100218155.268
547,2021-04-19,NO3,72515188.481,12482224.0,58278230.906,-14236957.575000003
548,2021-04-19,NO4,44958988.701,7941176.0,77666731.349,32707742.64800001
549,2021-04-19,NO5,39331022.775,7748060.0,77160299.115,37829276.339999996
550,2021-04-20,NO1,83803088.575,30838342.0,41588066.556,-42215022.019
551,2021-04-20,NO2,96670630.836,19070506.0,183575111.863,86904481.02700001
552,2021-04-20,NO3,72802405.682,12482746.0,57000483.141,-15801922.540999994
553,2021-04-20,NO4,44266986.183,7941818.0,70758260.595,26491274.412
554,2021-04-20,NO5,40503762.512,7748578.0,72090822.083,31587059.571000002
555,2021-04-21,NO1,90485629.844,30841772.0,41899070.406,-48586559.43799999
556,2021-04-21,NO2,101128742.724,19070920.0,148738780.805,47610038.081
557,2021-04-21,NO3,75831581.245,12483746.0,57442963.646,-18388617.599000007
558,2021-04-21,NO4,47151867.907,7942092.0,67281621.704,20129753.797
559,2021-04-21,NO5,42517623.864,7748986.0,51243172.456,8725548.592
560,2021-04-22,NO1,93616815.032,30845042.0,42980987.989,-50635827.043000005
561,2021-04-22,NO2,100040044.394,19071422.0,140961480.568,40921436.173999995
562,2021-04-22,NO3,79748944.665,12484954.0,60936153.489,-18812791.176000006
563,2021-04-22,NO4,48488996.315,7941970.0,56623066.453,8134070.138000004
564,2021-04-22,NO5,42175768.336,7749410.0,52212403.844,10036635.507999994
565,2021-04-23,NO1,92820145.446,30846688.0,41386370.506,-51433774.94
566,2021-04-23,NO2,100970797.164,19072064.0,176057425.106,75086627.942
567,2021-04-23,NO3,79529499.531,12486372.0,54510894.4,-25018605.131000005
568,2021-04-23,NO4,47861629.839,7942068.0,54608625.601,6746995.762000002
569,2021-04-23,NO5,42396430.574,7749978.0,64206428.699,21809998.125
570,2021-04-24,NO1,89079118.305,30847128.0,40098574.506,-48980543.79900001
571,2021-04-24,NO2,98420803.459,19071594.0,166758914.061,68338110.60199998
572,2021-04-24,NO3,76245577.082,12486226.0,51040618.274,-25204958.808000006
573,2021-04-24,NO4,46867282.597,7941930.0,53288064.015,6420781.417999998
574,2021-04-24,NO5,40828821.089,7750180.0,64137302.151,23308481.062
575,2021-04-25,NO1,89779944.015,30847124.0,38930155.046,-50849788.969000004
576,2021-04-25,NO2,97119886.772,19071348.0,136455391.955,39335505.18300001
577,2021-04-25,NO3,75615550.793,12486180.0,50372179.647,-25243371.145999998
578,2021-04-25,NO4,45779262.29,7941900.0,55859897.661,10080635.371
579,2021-04-25,NO5,40448050.751,7750232.0,52848182.791,12400132.04
580,2021-04-26,NO1,95142279.395,30847286.0,45782310.45,-49359968.94499999
581,2021-04-26,NO2,101523383.569,19072322.0,200196526.278,98673142.70899999
582,2021-04-26,NO3,78534014.74,12487438.0,58029795.061,-20504219.678999998
583,2021-04-26,NO4,48857295.316,7942320.0,81029694.308,32172398.992
584,2021-04-26,NO5,41845985.689,7750358.0,87204988.572,45359002.882999994
585,2021-04-27,NO1,92474814.227,30849638.0,43804160.364,-48670653.863
586,2021-04-27,NO2,101183663.61,19073044.0,192028802.808,90845139.198
587,2021-04-27,NO3,77069134.02,12488266.0,61619656.273,-15449477.746999994
588,2021-04-27,NO4,48853603.801,7942592.0,83428795.535,34575191.734
589,2021-04-27,NO5,42556814.949,7750830.0,76453863.23,33897048.281
590,2021-04-28,NO1,92851710.885,30850870.0,44223588.0,-48628122.885000005
591,2021-04-28,NO2,99105507.947,19075036.0,200171850.934,101066342.98699999
592,2021-04-28,NO3,75467451.059,12488980.0,63145218.353,-12322232.706
593,2021-04-28,NO4,49274511.703,7942776.0,84718570.095,35444058.392
594,2021-04-28,NO5,41504235.979,7751466.0,85318052.245,43813816.266
595,2021-04-29,NO1,92120006.794,30854244.0,41785891.777,-50334115.017
596,2021-04-29,NO2,99821319.619,19076244.0,197791662.848,97970343.22899999
597,2021-04-29,NO3,75742560.139,12489874.0,60867431.465,-14875128.673999995
598,2021-04-29,NO4,50027268.61,7943848.0,88686703.369,38659434.759
599,2021-04-29,NO5,42050148.775,7751980.0,83111949.043,41061800.268
600,2021-04-30,NO1,88704518.52,30856800.0,40977383.37,-47727135.15
601,2021-04-30,NO2,98647697.166,19077636.0,200507753.054,101860055.888
602,2021-04-30,NO3,76573784.246,12490786.0,60789471.196,-15784313.050000004
603,2021-04-30,NO4,49582022.54,7944004.0,87597417.826,38015395.286000006
604,2021-04-30,NO5,40892068.643,7752070.0,84332913.994,43440845.351
605,2021-05-01,NO1,80426629.88599999,30857328.0,32958209.21,-47468420.67599999
606,2021-05-01,NO2,93520744.961,19079854.0,179856693.373,86335948.412
607,2021-05-01,NO3,72485705.481,12493790.0,54892339.411,-17593366.070000008
608,2021-05-01,NO4,46253160.735,7943768.0,81851188.954,35598028.219
609,2021-05-01,NO5,40808596.96,7746770.0,80190093.108,39381496.147999994
